Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
JAGN1	Q8N5M9	72123.5	2234	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MRPL50	Q8N5N7	125285	1564	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ZC3H8	Q8N5P1	7055.32	6392	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TBC1D19	Q8N5T2;Q8N5T2-2	12017.4	5392	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
RNF10	Q8N5U6;Q8N5U6-2	3039.94	7614	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
NGEF	Q8N5V2;Q8N5V2-3	10541.6	5654	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
EIF4E3	Q8N5X7;Q8N5X7-2	13044.3	5221	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MSL3	Q8N5Y2;Q8N5Y2-2;Q8N5Y2-3;Q8N5Y2-4;Q8N5Y2-6	2214.9	7916	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PARP16	Q8N5Y8;Q8N5Y8-3	9682.43	5813	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
AADAT	Q8N5Z0	31294.7	3563	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
KCTD17	Q8N5Z5;Q8N5Z5-2	10849.1	5599	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
DPP10	Q8N608-3	26178.8	3886	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
FAM160A2	Q8N612;Q8N612-2	7710.51	6240	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
LZTR1	Q8N653	11384.8	5496	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
COMMD1	Q8N668;Q8N668-2	52561.1	2670	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CPSF7	Q8N684;Q8N684-2;Q8N684-3	50123.4	2742	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SLC15A4	Q8N697	3523.51	7440	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
IGSF1	Q8N6C5;Q8N6C5-2;Q8N6C5-4	1185.08	8264	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ANKRD29	Q8N6D5;Q8N6D5-3	6258.77	6592	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CSGALNACT2	Q8N6G5-2	5578.51	6766	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ADAMTSL1	Q8N6G6	6654.64	6482	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ARFGAP2	Q8N6H7	68933.4	2293	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
KRTCAP2	Q8N6L1;Q8N6L1-2	95738	1866	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
OTUD6B	Q8N6M0	30862.9	3594	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
FITM2	Q8N6M3	34022.4	3403	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TTC9B	Q8N6N2	49364.1	2773	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
EEF1AKNMT	Q8N6R0	15633.4	4864	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
